review_id,user_id,neighborhood_id,review_date,review_text,likes,community,commute
393,33,5,7/18/2017,Ullamco nisi quis cupidatat aute cupidatat qui exercitation. Nostrud eiusmod laboris laboris incididunt culpa aliqua excepteur non. Nulla ut sunt ipsum do non sit occaecat anim in in deserunt. Culpa consectetur ad excepteur.,37, false,false
394,41,3,12/20/2018,Pariatur Lorem enim commodo commodo adipisicing exercitation non. Laborum ullamco cillum officia in consequat. Id tempor quis ullamco laborum sit dolore.,5, true,false
395,33,8,1/5/2020,Proident occaecat elit adipisicing dolore officia. Consequat non minim quis deserunt magna.,30, false,false
396,13,8,11/2/2019,Ad eiusmod commodo eiusmod eiusmod aute fugiat exercitation dolor. Quis officia labore culpa aliquip enim laboris exercitation est sint est mollit. Ad eiusmod exercitation eiusmod nisi nostrud occaecat aliquip qui eu cillum nostrud anim. Lorem commodo amet enim exercitation voluptate ad anim sunt non cupidatat esse eiusmod enim.,91, false,true
397,2,2,10/6/2016,Enim dolore ullamco nisi proident magna aliquip consectetur ex adipisicing. Lorem pariatur amet voluptate commodo exercitation irure et ea ea in eiusmod dolore consequat aliqua incididunt.,113, false,false
398,8,7,8/22/2015,Id exercitation eiusmod laboris in eiusmod qui dolore non adipisicing exercitation voluptate dolore mollit. Eiusmod nisi in proident ad minim. Nulla minim nisi reprehenderit culpa nisi fugiat ipsum sit sit. Occaecat incididunt occaecat occaecat culpa.,93, true,true
399,3,1,9/20/2016,Lorem ad magna dolor officia voluptate consectetur nostrud magna quis laborum. Fugiat non laborum occaecat anim incididunt amet occaecat culpa amet voluptate sunt et labore. Ullamco irure minim et do sunt laborum amet officia culpa.,71, true,true
400,4,5,11/2/2015,Enim aliquip enim nulla occaecat ullamco anim laborum minim aute non aute. Cillum amet duis mollit adipisicing.,122, true,true
401,44,7,1/1/2020,Minim mollit reprehenderit ut sint nulla eiusmod aute deserunt adipisicing eu non consectetur commodo ex amet. Duis consectetur et aliqua aliquip minim elit cillum sint velit ex excepteur ut irure irure et. Deserunt amet Lorem exercitation ex exercitation anim reprehenderit tempor consectetur do adipisicing deserunt enim aliqua aliquip.,45, true,false
402,41,8,10/2/2015,Aliquip eu nostrud proident in culpa eiusmod minim labore sint ullamco minim aliquip pariatur minim occaecat. Tempor nisi dolor proident ad veniam qui mollit tempor velit.,8, false,false
403,11,7,5/18/2020,Ipsum ipsum incididunt consequat aliqua esse commodo veniam voluptate eu adipisicing minim aute. Ea reprehenderit reprehenderit commodo. Consequat ex ipsum esse reprehenderit. Minim laboris eiusmod nostrud eiusmod laboris deserunt ut quis non veniam.,142, true,false
404,11,9,2/28/2020,Ex officia exercitation commodo amet. Fugiat aliqua amet deserunt mollit sunt irure laborum exercitation. Elit est velit mollit nulla eu Lorem esse. Lorem occaecat est velit deserunt non commodo voluptate incididunt id ex Lorem.,87, true,true
405,22,7,1/23/2019,Qui cupidatat occaecat est. Irure ea ut ea anim sunt ipsum reprehenderit cupidatat elit do ad fugiat non nostrud labore.,36, false,true
406,44,1,10/27/2018,Esse veniam sunt enim elit laboris pariatur nostrud labore magna. Eu eu anim mollit nostrud dolore magna fugiat laboris.,24, false,false
407,39,1,6/3/2015,Id nisi ullamco nostrud Lorem labore quis cillum proident voluptate cupidatat nulla ut anim magna dolor. Consectetur tempor nisi aute non deserunt aliquip consectetur velit ea cupidatat non magna esse cupidatat cupidatat.,12, true,false
408,11,10,7/19/2019,Ad aliqua consequat in anim anim aliqua adipisicing voluptate esse esse labore esse. Sunt velit ut reprehenderit consequat ut ad occaecat amet mollit adipisicing. Adipisicing occaecat adipisicing ut.,124, true,true
409,14,6,10/10/2015,Deserunt ex nostrud cillum enim nisi ex amet anim elit consectetur. Cillum minim laboris in laboris magna velit ipsum qui enim nostrud minim ut ad. Consequat duis aute eu consequat officia dolore labore Lorem. Irure enim pariatur esse consequat elit consectetur nisi excepteur fugiat.,62, false,true
410,23,1,9/11/2020,Fugiat nostrud magna dolore esse ut labore sint labore. Non magna reprehenderit sint eu reprehenderit officia non.,10, false,false
411,23,9,7/27/2018,Anim sit pariatur consectetur. Excepteur cillum ex ex duis aliquip ea.,146, true,true
412,10,10,6/18/2020,Ea consequat et amet exercitation eu mollit eu minim. Eu mollit dolore ipsum et laborum eiusmod reprehenderit non in laborum mollit reprehenderit do dolore excepteur.,141, false,true
413,47,9,5/28/2018,Reprehenderit occaecat Lorem laborum nostrud ipsum officia ipsum aliqua excepteur velit ex eu sunt minim. Minim non voluptate laborum. Do esse consectetur qui labore in cillum minim. Do id cillum sunt Lorem exercitation ullamco dolore exercitation sunt aliqua.,31, false,true
414,38,8,12/19/2016,Id aliquip mollit sit anim. Esse magna ad mollit tempor eiusmod aliquip eiusmod id et voluptate do. Dolor voluptate enim in cillum ea aliquip incididunt in ea tempor anim labore sit cupidatat ex.,82, true,false
415,50,4,11/27/2020,Esse cillum velit voluptate nostrud consequat. Deserunt fugiat nostrud sint dolor labore ea velit quis. Qui ut duis id id incididunt exercitation.,92, true,false
416,30,5,12/28/2017,Aliqua ex anim nisi esse labore incididunt incididunt qui voluptate adipisicing amet eiusmod ex pariatur. Eu ad ipsum Lorem aute occaecat nisi eiusmod ullamco cillum officia nostrud sint dolor consectetur.,16, false,false
417,16,7,9/20/2016,Commodo anim sint est sunt ut. Nisi nulla nostrud sint enim deserunt veniam voluptate duis id. Culpa incididunt anim Lorem aute deserunt id aliqua.,39, true,false
418,38,8,7/13/2016,Esse consectetur consectetur et velit. Voluptate sit nulla et consectetur eiusmod. Minim velit tempor est elit labore cupidatat. Sint labore ullamco reprehenderit consequat minim voluptate aliqua cupidatat.,40, false,false
419,7,9,9/15/2015,Anim deserunt ad eu minim esse minim consequat anim incididunt tempor dolor. Esse do adipisicing magna labore mollit qui dolor aliquip sint commodo non mollit et.,82, true,true
420,29,2,8/10/2015,Est laborum ea amet nulla reprehenderit. Quis tempor tempor tempor laboris amet aute qui laborum irure sunt enim enim culpa ad.,149, true,false
421,27,2,6/12/2016,Ullamco aliqua ad consectetur ullamco laboris dolor nostrud aliquip incididunt ad exercitation esse sit eu. Irure do elit non consequat irure commodo exercitation veniam incididunt et minim dolore qui qui.,19, true,false
422,27,7,5/7/2017,Deserunt deserunt aute commodo consectetur duis sunt sunt veniam qui qui officia consectetur adipisicing eu deserunt. Irure id veniam laboris cupidatat veniam ex.,13, true,false
423,30,6,8/2/2015,Fugiat qui culpa id sit laboris occaecat. Anim non amet dolore fugiat aliqua duis ea nulla aliquip cupidatat.,69, false,false
424,50,7,1/15/2016,Ea sint deserunt aliquip anim elit commodo proident duis deserunt tempor ea laboris. Aliqua ut veniam mollit.,18, false,true
425,26,8,8/13/2017,Sunt Lorem officia est irure est occaecat aliquip veniam. Ad minim ullamco voluptate culpa elit aliqua. Aliqua voluptate laboris nulla ea ad ullamco tempor pariatur. Fugiat mollit aliquip et ut ad magna nulla nulla in pariatur.,79, false,true
426,22,4,4/25/2019,Nulla enim occaecat minim aliquip qui duis occaecat aute aliqua irure veniam excepteur aute. Et ex ullamco velit commodo et enim consequat do amet voluptate non quis.,80, true,false
427,42,7,10/26/2018,Pariatur velit aute ex Lorem. Cillum nulla sunt mollit eu consequat enim velit culpa Lorem.,121, true,false
428,16,10,7/23/2018,Eiusmod laboris sint laboris elit minim magna in excepteur cupidatat duis magna amet laborum. Ex minim minim duis do velit ex reprehenderit. Dolor elit enim et laborum esse id veniam ut labore nulla.,13, true,true
429,3,3,11/22/2019,Ea elit sunt Lorem nostrud officia est adipisicing. Id in consequat culpa do fugiat laborum do elit magna.,144, true,false
430,9,7,7/18/2017,Consectetur nisi ut irure excepteur. Cillum ea mollit est nisi fugiat quis eu officia excepteur. Id excepteur duis in adipisicing. Minim tempor consectetur eu officia aute quis do esse consectetur proident do.,88, false,false
431,7,5,4/18/2020,Consectetur quis Lorem reprehenderit tempor enim irure voluptate ullamco ut. Ex reprehenderit deserunt cupidatat magna fugiat nulla excepteur id commodo dolor minim qui elit cupidatat ut.,147, true,true
432,13,4,9/9/2018,Occaecat non id ex et qui reprehenderit proident ex anim incididunt ea minim eiusmod minim. Dolor sunt excepteur veniam id in mollit sint excepteur dolor. Irure aliquip laborum dolore eu. Deserunt amet velit dolore nostrud est exercitation veniam nulla est proident officia tempor adipisicing officia quis.,23, true,false
433,21,2,11/1/2020,Ea officia incididunt nostrud consequat aliquip deserunt labore aliqua consequat. Eu qui ea et magna ad aliquip consectetur in occaecat in nulla do culpa. Dolor qui nisi adipisicing cupidatat commodo officia incididunt elit sit. Excepteur mollit ipsum dolore amet reprehenderit ut mollit anim culpa minim cupidatat enim anim dolor.,12, true,false
434,24,2,8/30/2016,Laboris dolore commodo aliquip nostrud ex aliqua officia quis occaecat duis id irure. Ex occaecat est do id ut pariatur Lorem dolor ut eiusmod culpa magna reprehenderit do.,99, false,true
435,12,4,1/17/2015,Tempor eiusmod incididunt id fugiat ea culpa adipisicing veniam. Aliqua ad officia exercitation do aliqua consequat ullamco. Cillum nostrud ea minim ex laboris eiusmod ad occaecat.,33, false,false
436,27,8,12/29/2015,Aute veniam est velit nostrud reprehenderit adipisicing. Dolor adipisicing exercitation dolore voluptate anim eu id nulla mollit officia quis non. Aliquip aliquip aute consectetur cupidatat. Sit est laborum ea quis pariatur laboris anim aute eiusmod ut eu.,13, false,true
437,9,4,3/28/2018,Laboris reprehenderit magna ea duis. Amet nisi aliqua dolore mollit exercitation commodo veniam ad non. Pariatur consequat consectetur pariatur. Veniam amet anim sunt duis.,60, true,false
438,32,9,1/20/2020,Ut magna adipisicing irure sunt sit cillum dolore. Ea pariatur exercitation adipisicing enim duis Lorem aliqua sunt. Amet labore nulla deserunt eiusmod elit consequat aute tempor eu ad voluptate. Excepteur velit fugiat minim anim aute non pariatur incididunt laboris Lorem occaecat sint cillum.,61, true,false
439,14,1,12/6/2015,Non cillum sint eu esse proident dolor pariatur magna incididunt ullamco reprehenderit irure aute. Minim culpa cupidatat ullamco. Esse est qui sunt excepteur minim cillum cillum dolor ut eiusmod eu in aliqua commodo. Voluptate do velit mollit tempor irure Lorem elit occaecat quis sint laborum ipsum sunt excepteur irure.,123, false,true
440,19,7,7/9/2018,Lorem commodo fugiat culpa mollit labore enim nisi nostrud. Consequat eu occaecat esse laboris commodo cillum excepteur nostrud dolor. Ex deserunt ut pariatur adipisicing aute est aliqua nostrud velit duis tempor.,89, false,false
441,17,5,11/28/2016,Ullamco sint laborum duis nostrud eiusmod in cupidatat enim veniam quis cillum velit labore Lorem elit. Cupidatat nisi eiusmod magna laborum elit Lorem tempor culpa sint sit aute exercitation. Magna amet elit aliquip fugiat exercitation qui dolor dolore ullamco anim incididunt aliqua voluptate cillum esse. Amet nisi exercitation commodo velit laborum aliquip reprehenderit aliqua.,28, false,true
442,24,1,3/15/2016,Eu sunt enim cupidatat ut culpa dolore cupidatat cillum elit nisi laborum excepteur ad. Laboris officia eu consequat cupidatat ipsum et et irure laboris exercitation fugiat commodo quis veniam. Exercitation sint occaecat aliqua aliquip duis ad magna sunt et irure nisi quis aute. Ullamco anim esse reprehenderit esse et exercitation adipisicing sunt laborum.,48, false,false
443,13,5,8/19/2017,Occaecat sunt nisi adipisicing cupidatat sunt aliqua eu qui sunt ipsum elit. Occaecat nostrud ipsum aliqua aute sint cillum culpa tempor ex veniam mollit. Ut minim laborum anim nulla.,44, true,false
444,26,8,5/20/2015,Cillum do commodo deserunt elit laborum officia voluptate ea laboris excepteur commodo occaecat Lorem sit tempor. Eu esse esse Lorem occaecat velit velit in reprehenderit esse duis et.,36, true,false
445,17,3,5/10/2018,Commodo dolore enim voluptate dolor in aute non anim quis velit veniam incididunt ipsum incididunt tempor. Officia esse proident aute reprehenderit elit amet ex et est velit enim anim ad.,127, false,true
446,43,9,12/13/2017,Enim do id consequat magna deserunt non laborum non. Anim est amet duis est aute minim tempor velit aliqua eu tempor Lorem labore excepteur incididunt. Sit irure laborum aute ex deserunt dolor proident enim incididunt aute adipisicing nulla incididunt laboris velit.,42, true,true
447,35,5,9/25/2019,Occaecat officia veniam Lorem aliqua reprehenderit proident dolor adipisicing laboris dolor quis sit. Occaecat anim reprehenderit cupidatat consectetur tempor irure ullamco consequat ut sit consequat aliqua eiusmod. Adipisicing nostrud ipsum cillum consequat pariatur cillum aliqua nostrud irure nulla irure laboris duis exercitation.,126, false,true
448,25,9,6/14/2017,Consequat tempor sint irure consequat quis do tempor ullamco proident enim. Dolore velit laboris ipsum pariatur ipsum do. Laboris culpa in ipsum velit amet minim mollit veniam. Labore ut aliquip commodo tempor sunt tempor ea.,82, true,true
449,49,2,10/16/2016,Veniam et adipisicing incididunt incididunt et eiusmod excepteur. Ex voluptate Lorem adipisicing Lorem incididunt laborum esse culpa mollit in velit. Enim ullamco minim pariatur velit excepteur non nostrud.,55, true,false
450,42,2,6/28/2019,Exercitation et esse esse veniam esse ad Lorem nisi commodo cupidatat anim adipisicing amet consequat. In dolor excepteur consectetur. Ex esse ullamco excepteur nulla reprehenderit exercitation minim amet.,7, false,true
451,37,4,9/23/2019,Aliqua excepteur deserunt incididunt nostrud ullamco. Sit consectetur veniam esse eiusmod ea commodo mollit esse eiusmod Lorem ex fugiat deserunt laborum. Enim quis dolor tempor laborum consequat.,14, true,true
452,16,1,10/31/2020,Sint exercitation aliqua et non irure commodo ex ex minim consequat magna. Ullamco eiusmod mollit amet tempor mollit. Aliquip irure sint enim tempor consectetur consectetur sunt enim elit incididunt officia fugiat consectetur Lorem proident.,117, false,true
453,10,8,1/18/2016,Quis exercitation commodo ad laboris. Sint exercitation consequat cupidatat culpa deserunt magna minim nostrud aute Lorem minim veniam.,97, true,false
454,14,4,6/6/2019,Est proident laborum labore deserunt fugiat Lorem. Esse labore esse in in ullamco cupidatat anim amet sit elit anim elit aliquip velit. Fugiat proident laboris amet. Sunt reprehenderit exercitation magna reprehenderit voluptate eu cillum fugiat voluptate.,108, true,true
455,49,9,6/27/2020,Consequat aliquip dolor elit. Irure sunt dolor aliqua. Consectetur ut duis deserunt adipisicing.,83, true,false
456,2,2,7/4/2018,Ipsum sint duis ut cupidatat. Sint eiusmod sint officia veniam et fugiat eiusmod ullamco exercitation.,46, false,true
457,12,6,9/18/2019,Anim aute consectetur commodo pariatur et ut adipisicing elit eiusmod deserunt proident laboris mollit duis. Excepteur amet aliqua et do veniam eiusmod laboris aute culpa sit dolor. Pariatur ad do laborum et laboris aute sunt.,143, true,false
458,15,3,11/28/2019,Fugiat tempor reprehenderit esse aute quis in amet est. Nostrud adipisicing et tempor adipisicing esse est officia dolore anim laboris laborum in adipisicing mollit cupidatat. Commodo eiusmod reprehenderit culpa non do dolor labore eu aliqua cupidatat proident excepteur. Velit amet ipsum cupidatat Lorem Lorem do et ullamco mollit incididunt aute est voluptate laborum.,39, true,false
